text,label
[MENTION] So far wala pa kong na-encounter na crazy Grace supporters . And Binay supporters are just . Wrong .,1
Grace Poe deserves to be the President.? ? She have a Big Heart . Not comparing to other presidentiables . [MENTION] [HASHTAG],0
"Si Nancy Binay nga nanalo bilang Senador na walang posisyon dati , paano pa si Alma Moreno na "" legislation "" daw sia. . [HASHTAG] ? ?",0
RT [MENTION] : Anyone going as Binay for Halloween ? That's scary .,1
""" [MENTION] : Now on ANC : Manila Mayor Joseph Estrada says he skipped UNA launch bec he wasn't feeling well "" wasn't feeling well abt Binay",1
"Trillanes : Poor turning blind eye on Binay・・s lies , corruption [LINK] [LINK]",1
#KonekNews : Mga kalaban ni Binay dapat mag-alala [LINK],0
All in good fun . [HASHTAG] [HASHTAG] [LINK],0
Would you vote Mar Roxas and Leni Robredo for President and Vice President ? [HASHTAG],1
"Million na si duterte , si roxas 700k palang ??? ?",0
Nung nakita kong pangatlo si mar roxas . Naisip kong ang tanga ng mga tumanggap ng pera . Dahil lang sa pera ? Mas gugustuhin nyong maghirap ?,1
""" [MENTION] : Sen . Poe signed ・・highly partisan・・ subpanel report ・・based on lies・・ ・・ Binay camp [LINK] ""hin ny",0
Kairita mga ads ni Binay wtf.? ?,1
Si Binay iboboto mo ? Pabor ka sa magnanakaw at sinungaling ? Pabor ka na lalong magkakagulo lalo ang Pilipinas sa susunod na anim na taon ?,1
Duterte shows courage..di patitinag . Poe shows plans..promising . Santiago shows intelligence.Mar and Binay..mabulaklak [HASHTAG],0
"Una si duterte , Pangalawa si Roxas ? putangna pag nanalo si Roxas mananapak ako tangina .",1
"I think Roxas will not win . Geez , don't let Binay win . The rich will become richer . The poor will become poorer .",1
Mas pinapakita ng kandidato nyo na si MAR ROXAS at TRILLANES ang karakter nila bilang LEADER sa ginagawa niyong paninira .,1
"[MENTION] [MENTION] VP Binay Wala pang pangako , aksyon agad ! [HASHTAG]",0
Punyeta ka Mar Roxas . Punyeta ka rin Binay . Leche kayo .,1
"NEVER-ENDING CYCLE ' TO GUYS KELAN TITIGIL SA TINGIN NIYO PAG NANALO SI DUTERTE , ROXAS , SANTIAGO?? ? (Legit question)",0
RT [MENTION] : Binay thinks he'll gain sympathy and earn our votes by insulting himself . lol NO,1
Z ateng mas mapagkakamalan xang anak ni binay hahaha. . just sayin ' ;)),0
The fvck ! 3 million na ang agwat ni Duterte kay Poe ? ?,1
RT [MENTION] : Apology by [MENTION] to Mar Roxas for a real sound bite but never apologized to [MENTION] for copyright infringem・ｦ,0
Took 8 hours to make a trip mix about Binay x Roxas zzz,0
Hindi ni VP Binay na magkaroon ng patayan [HASHTAG] Only B1NAY,0
"RT [MENTION] : "" KathNielsUnites : No one was forcing you to vote Mar Roxas . Dj wasn't forcing you to vote Mar . He was just endorsing his bet. "" ・ｦ",0
In between two gentlemen ; Daniel Padilla and Mar Roxas . [LINK] ・ｦ [LINK],0
walang talab na yang Christian songs sa mala-Binay mong kalul'wa bibeh,1
[MENTION] : [HASHTAG] does not based his candidacy to Poe 8's about the PH Constitution . [HASHTAG] the [HASHTAG],0
"siguro binibilang na ung boto sa mga tga dasma,biglang tumataas si Mar e.Hi sa mga govt emplys.na required iboto si mar roxas . [HASHTAG]",1
Naiirita ko sa advertisement ni Binay . ? ?,1
The return of the ' juggernaut ' ? What Binay needs to do to win by [MENTION] via [MENTION] [LINK],0
Binay ? He's the one we should watch.esp his consultant Ronnie Puno who has a shady reputation in past elections . [LINK],1
"RT [MENTION] : in fairness sa UNA ha , very consistent ! Binay's "" hindi ko function yan "" and Alma Moreno's "" kailangan pa ba sagutin yan? "" v ・ｦ",0
Binay as President ? Hell NO ! Mar as President ? Kill me now !,0
Lumabas na ebidensya nagtatanga tangahan pa rin ang botante . Sarap ba ng groceries ni binay pag pasko ? Tlagang . [LINK],1
[MENTION] siguro yung part wherein nag pose sila for the picture tapos wearing mar Roxas ballers inside the precint hahahha,0
"VIDEO : Binay singing "" May Bukas Pa "" in Tolosa , Leyte , dubbed as his favorite song [MENTION] [LINK]",0
poverty eradication for Poe [HASHTAG],0
RT : President Noynoy Aquino is now a full time [HASHTAG] campaigner . Using gov't resources in [HASHTAG] sorties . [HASHTAG],1
"Duterte and Miriam Fans , Papayag ba kayong manalo si Mar Roxas ? Let's support the Hashtag [HASHTAG]",1
WHAT THE FUCK BINAY ? [HASHTAG],1
Nagmamalinis naman tong si binay huehue,1
Realtalk : Nakaka-asar na si VP Binay . [HASHTAG] [HASHTAG],1
Wag kang mbahala sa ibang mga kandidato kung si Binay ang mapili mo wla knang talo . [HASHTAG],0
"[MENTION] [MENTION] I feel sorry for Mar Roxas , he's being dictated by his boss PNoy . Sorry ! Game over for you both !",1
Mar roxas is like the second coming of pnoy ! Ugh bye !,1
"Binay , suportado ang dagdag budget sa K-12 [LINK]",0
*ad ni Binay* Pa : Aba ayos ah,1
[MENTION] [MENTION] ang dami nang nagaantay kay Binay ! suportahan natin si Binay ! [HASHTAG],0
[MENTION] Puro lang sila bintang at labas ng issue na walang katotohanan para siraan si VP Binay . [HASHTAG],0
"Vice President Binay , Sen . Honasan here at Cainta for UNA sortie . [MENTION] [HASHTAG] [LINK]",0
Still waiting for Mar Roxas. .,0
Ewan Binay ! Aga mo masyado bwiset ? ?,1
Tangina ka Mar Roxas gumawa ka pa ng traffic habang natatae ako matatalo ka rin naman pala pakyu ka pulpol,1
Binay ? ?? ? [LINK],0
Oh nose naay bag.o commercial si binay,0
Binay is extraordinarily annoying .,1
""" Mare , tumataba ka. "" "" Ba't wala ka pa ring boyfriend? "" "" Binay for President! "" [LINK]",0
Sen . Grace Poe : Lean resume means less political baggage | [LINK],0
Pimentel to Roxas camp : Stop Duterte attacks [LINK],0
"Jejomar "" Corrupt "" Binay , Rodrigo "" Killer "" Duterte , Grace "" American Lady "" Poe , Mar "" Daang Matuwid "" Roxas [HASHTAG] ha ha biased !",1
Sana miriam duterte na lang . Syang . Tsk. !,1
"[MENTION] Napoles in jail , Binay investigation , RHLaw not achievements ? I can go on but wag na . Vote for who you want . Not forcing you .",0
instant BV sa ad ni binay,1
"Seriously , Mar Roxas ? [HASHTAG] means [HASHTAG]",0
"Mr . Mar Roxas , magreporter kana lang tutal puro salita lang alam mo eh . Atleast dun kasama mo si korina . Relationship goals pa yun",1
after three days..survey result . Poe--------3 votes Duterte----4 votes Binay------4 votes Mirriam----4 votes Mar----------1 vote,0
Nakalista lahat ng ginawa ni Binay sa ad niya na Only Binay . HAHA! !,0
"Show us your passbooks , Mar Roxas . What are you hiding . [HASHTAG]",1
Ayaw na natin ng gobyernong manhid . [HASHTAG] [HASHTAG],0
Wlng pgbabagong mararanasan kung hindi natin iboboto ang karapat dapat . Kay VP Binay siguradong tuloy tuloy ang pgbbgo . [HASHTAG],0
gustong gusto ko yung campaign commercial ni binay na pandak thingy ????? ?,0
"Ombudsman upholds criminal charges vs VP Binay , son [LINK] [HASHTAG] [LINK]",0
baby ! naman e baket kase kay Mar Roxas ka pa ! ayan tuloy nababash ka na dun sa interview mo ??? ? [LINK],0
"Poll says Binay tops the survey . If this is really going to happen , then I say Philippines deserves to be in deep shit .",1
SC reverses ombudsman suspension of Makati Mayor Junjun Binay | [LINK],0
Mar Roxas majority of PH hates you already . Stop fooling us . You are making a joke of yourself . [HASHTAG],1
pandak . yan si binay . wag tularan si binay HAHAHAHAHAHAHAHAHA [LINK],1
Sa totoo lang si mar roxas dapat manalo . ? ? Kung hindi man si poe or miriam nalan .,0
[MENTION] mar roxas [HASHTAG],0
Kasalanan ' to ni Mar Roxas bakit nasisira ang KN . Bakit ka pa kase tumakbo . ? ?,1
mar roxas famewhore so as kathniel hahaha mga pota,1
From the distance . I do observe that VP Jojo Binay is the choice of the poor . Class E and Class D ! Pulse . [LINK],0
"LP standard-bearer [MENTION] on "" issue "" of private planes : Di ・・yan libre , hindi ・・yan pabor , at hindi ・・yan arbor . Binayaran ko ・・yan . [HASHTAG]",0
・・Batang Pasay・・ Binay gets sentimental on birthday [LINK] | [MENTION],0
RT [MENTION] : Join us LIVE for [HASHTAG] series : Mar Roxas on Daang Matuwid and decisiveness [LINK] via [MENTION],0
"RT [MENTION] : For me , the citizenship issue hounding Grace Poe is more of a moral issue , rather than a legal issue . [LINK]",0
Bakit dahil kay binay ?,0
ABS-CBN tinatamad maglabas ng unofficial tally of results kasi talo ang manok nilang si Roxas . PH VOTE DUTERTE [HASHTAG],1
Nognog+pandak= BINAY [HASHTAG],1
Tss . Binay??????? ? [LINK],1
"Sorry Grace Poe , sayang bayad sa commercials lels ????? ?",1
[MENTION] sobrang lala nya . white text pa on black bg HAHAHAHAAHAHA leche binay ano ba ? ?,1
[MENTION] nognog pandak laki sa hirap . yan si Binay hahahahaha lt yan pota,1
Iniisip ko..pag natalo si duterte at nanalo si Mar matic na nandaya na kahit totoong yun ang resulta ?,0
I stand for decency ! Ako ay para kay MAR ROXAS ! [HASHTAG] [LINK],0
"Wala ba kayong awa sa mga bata ? At sinira niyo pa Si Mayor Duterte ? Ofcrs , di kayo mananalo eh . Tss . [MENTION] DUTERTE TILL THE END",1
Binay : ・・This is the eve of our freedom from poverty・・ [LINK] [HASHTAG] [LINK],0
".@MARoxas , not Binay is leading spender for poll ads , says VP・・s camp [HASHTAG] [LINK]",0
[MENTION] [MENTION] [MENTION] Haha now even Grace Poe/Escudero is pointing to Mar Roxas/PNOy/LP as behind demolition job against Dut . ??? ?,0
LOOK : ' Fake ' SSN ? [HASHTAG] shows Boston College ID to disprove it [LINK] [HASHTAG] [LINK],0
"Tau Gamma kay Roxas , APO kay Binay . Labanan na ng Pokemon ! Eh si Duterte ? Ayun , jejemon ! [LINK] [LINK]",1
Umaariba ngayon si Binay sa mga TV ADs nya . Push mo yan Only Binay. . tsk tsk,1
"Trabaho at pagkakakitaan , edukasyon , suporta sa bawat pamilya - yan ang mga bagay na tututukan ni Mar Roxas",0
TANGINA PURO BOLAHAN KAY BINAY NAKAKAPURGA,1
It's not altruistic and sympathetic to see Binay eating in public places with homeless and poor citizens.#tryingHard,1
""" Bahala na kayo sa buhay niyo "" -Mar Roxas to Tacloban That alone is enough reason for me to hate this man w/ a burning passion",1
Grabe banda ni binay wala naisip ko lang? ?,1
Peﾃｱa denies evicting Abby Binay from Makati field office [LINK] | via The Philippine Star,0
"For my wonderful Alden & [MENTION] To Bashers,mas galit kayo kay A or M kesa kay Binay ? Di nga ? [HASHTAG] [LINK]",0
nognog . pandak . laki sa hirap . you forgot the word corrupt and trapo pa Binay,1
"Kainis . Sa lahat ng chika mo Binay lagi na lang "" alam niyo po , ako po. "" This is not about you po . [HASHTAG]",1
"Trillanes is behind in polls , so he just funded the anti-Duterte ad knowing he'll lose anyway . Roxas , so desperate to win , tries to get Po・ｦ",1
Mar Roxas tayooo ????????????????? ?,0
magsama sila ni binay . Mukhang pera .,1
VP Binay at Sen.Honasan habang pumipirma sa Integrity pledge ng COMELEC matapos maghain ng kanilang COC [MENTION] [LINK],0
"Pag nag ash wednesday ba si binay tomorrow , baby powder gamit??? ? No hate tho. . ? ?",1
Dapat lang na tumakbo si Mayor Duterte for Pres . para mapigilan ang mga [HASHTAG] at [HASHTAG] sa pagka presidente sa 2016,1
Srsly sobrang nakakairita ang campaign ni Binay,1
"Alam ni G? ? kung sino ang karapat dapar na maging presidente [HASHTAG] For me , Mar Roxas ? ?",0
Nognog Pandak Laki sa Hirap Yan si Binay ! Ulol please .,1
"Ombudsman's decision a ' calculated attack, ' says Binay camp - Philippine Star [LINK]",0
Binay asked about infra plan : We have to accelerate infra devt . There has been a lot of underspending . PPP too much analysis by paralysis,0
Binay Ads - patawa saka nandadamay Mar Roxas Ads- paawa HAHAHAHA,1
Roxas says Binay should not be given the chance to do the whole nation what he did in Makati [LINK],0
"Sino dito nakapanuod na ng political advertisement ni Grace Poe ? HAHAHA , Sorry guys ! I can't help it na magtaka, . [LINK]",1
"RT [MENTION] : The Promises made by UNA [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [LINK] "" target= "" _blank "" [LINK] [LINK]",0
""" bakit dahil kay Binay. "" iniinis nila ako na aman ko siya? ! Punyeta !",1
[MENTION] HAHAHAHA *insert binay campaign add here* lol,0
Pangalawa na pala si Mar Roxas ? O_O Nag uumpisa na mag magic si Mar walang matutulog ! ? ? [HASHTAG],1
"sobrang kainis yung commercial ni binay na nognog , eh hindi naman ako nognog ! excuse meeeeee !",1
"Dear Hackers,pwd bang tantanan mo si [MENTION] bkit hinde si binay ang pagtuunan mo ng pansin mas madameng pera yun [HASHTAG]",0
"Mar Roxas , BAHALA KAYO sa BUHAY Niyo . (PROBLEMA BA NG GOBYERNO YAN) DILG , DOTC , DTI head & SENATOR , as a DILG & . [LINK]",1
Binay to alleviate the needs of the poor . [HASHTAG],0
"RT [MENTION] : I think , It'll be good if its "" Duterte-Defensor "" ? ? [HASHTAG]",0
#Binay : Walang Kurakutan ! [HASHTAG] [LINK],0
""" Anong pinagkaiba ni Alma at ni Binay ? Si Binay : nognog Si Alma : moreno "" Hala siya ????????????? ? [MENTION] [MENTION] [MENTION] etc",1
"Roxas , duterte , binay , cayetano . [LINK]",0
Pota ka binay yes or no lang !,1
Grabe andami ads ni Only Binay kawawa nmn taxes natin [HASHTAG],1
[HASHTAG] [HASHTAG] ・・@TheChiefJester : Oh Chiz . Come on . YOU have a Plan B . Plan Binay . [MENTION] [LINK],1
6 . Only Binay 7 . BATB 8 . PH 2016 9 . Ateneo 10 . Mac Belo 2015/11/22 03:18 PHT [HASHTAG] [LINK] [LINK],0
Foreign investors worried of VP Binay win in 2016 elections [LINK],0
UNA confirms Binay・・s senatorial slate [LINK] [LINK],0
"PNoy , Binay visit ' Lando'-hit areas [LINK] [HASHTAG] [HASHTAG] [HASHTAG]",0
"Kahit hindi ako botante . Manalo na ang lahat wag lang si MAR , POE , BINAY . For short , Mds/Duterte ! DAANG MATUWEED ./ .",1
"PPCRV count as of 7pm 6.2M for Duterte , 3.8M Poe , 3.4M Roxas , 2.1M Binay and MDS 666,000",0
"Napakamabulaklak ng mga pahayag ni Binay ! Puro bulaklak , bagay sa araw ng mga puso . Reverse psychology ang tawag diyan ! [HASHTAG]",1
It's a botty world of paid Binay trolls that only know how to cut and paste . [HASHTAG] [LINK],1
"SC ruling win-win for Binay , Morales [LINK] [LINK]",0
"Nog nog , pandak , laki sa hirap . Pero di tulad ng iba walang nagawa , yan si binay . Jusko ! Makati lang naman e . Buti di siya nagkakamot lels",1
I will vote Miriam not because Duterte isn't running . I'll vote her for she is the one I am really expecting . She is never my option . [HASHTAG],0
"RT [MENTION] : Alma Moreno is a full-pledge idiot . No offense meant , kakainin sya ng buhay ni Miriam Santiago . If given a chance to be seat・ｦ",1
Binay leading presidential race Marcos close to leading VP race Sotto leading senate race Baka nga pagbawalan mg boto ang Pilipino .,0
6 . Only Binay 7 . BATB 8 . PH 2016 9 . Ateneo 10 . Mac Belo 2015/11/22 03:18 PHT [HASHTAG] [LINK] Nie・ｦ [LINK],0
[HASHTAG] your enormous wealth all come from your salary in the 25 years as a government official ? [LINK],1
"My sympathy goes to Mar Roxas , but not my vote ? ?",0
6 . Ateneo 7 . Mac Belo 8 . Sarah Geronimo - MINAMAHAL 9 . Gimme5 Rocks SMManila 10 . Only Binay 2015/11/22 05:53 PHT ・ｦ [LINK],0
VP Binay is winner in providing good leadership in the country . [HASHTAG],0
The person behind the anti-duterte ad is too desperate .,1
Hirap intindihin ng explanation ni mayor about federalism . [HASHTAG],0
LP standard bearer Mar Roxas on Comelec rift : They are mature people . they can solve it on their own . | [MENTION],0
That moment when Binay passed by . [HASHTAG] [HASHTAG] iyon pala iyong kinakanta nina [MENTION] [MENTION] In fairness ang init ah. .,0
Hindi mawawala ang suporta ko para ky VP Binay [HASHTAG],1
Nonog . Pandak . Laki sa Hirap . HAHAHAHA . Natatawa talaga ako sa campaign ad ni Binay . Yung NOGNOG kasi nagdala . ????????? ?,1
Hindi lang ipagpapatuloy kundi pagyayamanin pa ni Binay ang 4Ps para sa lahat . [HASHTAG],0
Kailan pa nagkaroon ng Roxas City sa Iloilo ? Hahahaha [MENTION] [MENTION] [LINK],0
If Duterte won't run I'll go to [HASHTAG] [HASHTAG],0
"[MENTION] [MENTION] For Binay everything is allowed ; to lie , to cheat & to stealAnd that's a Pledge (sarcasm)",1
Nakakasawa na puro nalang binay eh,1
[MENTION] ge . magsama kayo ni binay . pero common sense lang nmn yun bala na yun eh . kung may nkita silang isang bala o ano ngayon ?,0
"Binay vows to improve PH Internet to create more jobs , especially for those in provinces , SMEs . [HASHTAG]",0
Happening now. . An open forum with Sen . Mar Roxas [LINK],0
"Roxas : Pinapangako pa lang nila , nagawa na Binay : Kung totoo yan , walang magrereklamo ngayon [HASHTAG]",0
"If I were to vote : Duterte's out of my list after all the statements unfit for a statesman . The others are meh (Poe , Binay , Mar) Go Miriam !",0
"Rank ng presidentiables na tinake ko omg si miriam number 1 for me kaso scary 2 ko huhu si binay . Then Poe , Roxas , and last is Duterte",0
RT if your President is Vice President Jejomar Binay [HASHTAG] [LINK],0
RT [MENTION] : Bakit dahil kay binay ampanget mo,0
Binay promises to bring back PNR to Bicol region [LINK],0
Inaaway nila ko . Binay kase ko . Wahahhaha,0
"Pilipinas , pinaka-corrupt na bansa. . paano kase alam na nilang corrupt si binay iboboto pa nila? ? Mga bobo tlaga! . [LINK]",1
RT [MENTION] : Pimentel responds : Only Binay's life improved [LINK] [LINK],0
"Oh really ? and who do think has the ability to be the next President ? ROXAS ? POE ? BINAY ? Oh come on , THINK TWICE????? ? [LINK]",0
Binay . You shatap ! HAHAHA .,1
letshe ka binay hahahahaha sakit sa tenga ng commercial mo hayop ka hahahaha??????? ?,1
I liked a [MENTION] video from [MENTION] [LINK] Si Binay o si Roxas o si Poe ?,0
"Roxas nakikiusap na kay Grace Poe na magwithraw , kawawa ka naman Mar [HASHTAG] [HASHTAG]",1
Me : What if you're stuck in an elevator with a famous person ? Who would that be ? Froi : Hayley Williams Cy : Mar Roxas Froi and me : WTF ? ?,1
RT [MENTION] : Only Binay is the corrupt among them all . [HASHTAG] [LINK],1
"[HASHTAG] Dismissed Makati Mayor Binay , sinampahan ng bagong plunder complaint sa Office of the Ombudsman [18-12-2015] [NY-A1711]",0
Ofcourse Nancy Binay is against Grace Poe Hahaha ! Minsan wag pahalata ah?・ｦ [LINK],0
""" The balance between the three major sectors of our government. "" - VP Binay [HASHTAG] || OnlyBinay [LINK]",0
Dayaan na ! Mar Roxas will not win in an honest election . Subukan n'yo talaga ! [LINK],1
